ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_status
600792.SH,20260821,,2.4198,,,,,1.6647,,,,,,,,406232.0,,
300541.SZ,20260821,,2.1294,,,,100.285,2.4934,,,,,,,,420584.0,,
600535.SH,20260821,,1.3595,,,,19.2648,1.7516,,,,,,,,2236440.0,,
300171.SZ,20260821,,5.6275,,,,53.1909,1.389,,,,,,,,1105090.0,,
300690.SZ,20260821,,1.5032,,,,22.6281,2.1045,,,,,,,,340949.0,,
920152.BJ,20260821,,1.2026,,,,,9.4448,,,,,,,,139942.0,,
300542.SZ,20260821,,2.5805,,,,,6.7629,,,,,,,,360660.0,,
601777.SH,20260821,,0.4503,,,,322.438,3.5126,,,,,,,,3634960.0,,
600833.SH,20260821,,4.2599,,,,30.9457,1.9975,,,,,,,,236025.0,,
002148.SZ,20260821,,2.3005,,,,1504.72,2.8202,,,,,,,,346426.0,,
603389.SH,20260821,,1.0115,,,,,60.0811,,,,,,,,1204720.0,,
600256.SH,20260821,,2.6566,,,,22.4954,1.5936,,,,,,,,3982220.0,,
603036.SH,20260821,,9.6897,,,,32.6331,2.3088,,,,,,,,325283.0,,
600526.SH,20260821,,1.4228,,,,12.8816,0.8761,,,,,,,,409586.0,,
601628.SH,20260821,,0.1561,,,,7.2291,1.7495,,,,,,,,104664000.0,,
002283.SZ,20260821,,1.0578,,,,24.257,1.6112,,,,,,,,1006140.0,,
002596.SZ,20260821,,2.206,,,,,7.0388,,,,,,,,374111.0,,
688231.SH,20260821,,0.6192,,,,101.748,3.3733,,,,,,,,946913.0,,
603919.SH,20260821,,1.3482,,,,30.2478,2.4021,,,,,,,,817196.0,,
603709.SH,20260821,,3.42,,,,,3.8047,,,,,,,,193597.0,,
000766.SZ,20260821,,3.0977,,,,623.048,6.6097,,,,,,,,1531890.0,,
600313.SH,20260821,,10.847,,,,148.202,3.1246,,,,,,,,754893.0,,
605338.SH,20260821,,2.2297,,,,16.2987,2.0594,,,,,,,,449906.0,,
600960.SH,20260821,,0.8379,,,,23.8134,1.0823,,,,,,,,381157.0,,
301083.SZ,20260821,,1.4507,,,,81.5463,2.976,,,,,,,,249547.0,,
002184.SZ,20260821,,1.9488,,,,,2.7705,,,,,,,,352260.0,,
688329.SH,20260821,,1.7965,,,,168.193,2.1417,,,,,,,,161734.0,,
300040.SZ,20260821,,3.3401,,,,85.0553,1.4279,,,,,,,,373178.0,,
002228.SZ,20260821,,1.3407,,,,40.0961,1.2578,,,,,,,,378576.0,,
603201.SH,20260821,,1.0592,,,,14.6183,1.6071,,,,,,,,287439.0,,
688219.SH,20260821,,0.8025,,,,28.4281,1.8694,,,,,,,,569386.0,,
600673.SH,20260821,,0.7129,,,,1949.06,9.6908,,,,,,,,10154200.0,,
002955.SZ,20260821,,1.5882,,,,885.15,2.5933,,,,,,,,833446.0,,
002951.SZ,20260821,,1.7935,,,,,4.3514,,,,,,,,660622.0,,
300710.SZ,20260821,,17.8791,,,,,7.305,,,,,,,,316578.0,,
603897.SH,20260821,,7.1275,,,,19.7833,2.663,,,,,,,,632932.0,,
301265.SZ,20260821,,1.7537,,,,73.2928,2.8109,,,,,,,,597766.0,,
300347.SZ,20260821,,3.9615,,,,60.682,2.2381,,,,,,,,4681400.0,,
300489.SZ,20260821,,8.9692,,,,,41.7564,,,,,,,,3013460.0,,
300011.SZ,20260821,,1.4184,,,,,2.4078,,,,,,,,363939.0,,
000620.SZ,20260821,,8.5778,,,,,5.0472,,,,,,,,1849620.0,,
002232.SZ,20260821,,0.8004,,,,168.302,4.0037,,,,,,,,568291.0,,
000848.SZ,20260821,,1.438,,,,12.6698,2.6189,,,,,,,,844560.0,,
605086.SH,20260821,,2.8039,,,,39.4151,2.8486,,,,,,,,455706.0,,
920914.BJ,20260821,,1.0413,,,,30.8024,1.72,,,,,,,,170458.0,,
600388.SH,20260821,,0.9475,,,,18.4009,2.0635,,,,,,,,2251790.0,,
600995.SH,20260821,,0.2907,,,,20.005,1.6806,,,,,,,,3937480.0,,
300750.SZ,20260821,,0.48,,,,21.2907,4.7705,,,,,,,,180972000.0,,
002339.SZ,20260821,,1.5693,,,,436.975,2.0376,,,,,,,,355889.0,,
920807.BJ,20260821,,1.3744,,,,121.528,1.7912,,,,,,,,167693.0,,
688322.SH,20260821,,2.3234,,,,309.799,13.9247,,,,,,,,4169630.0,,
002125.SZ,20260821,,2.8157,,,,29.8912,2.3493,,,,,,,,799494.0,,
300478.SZ,20260821,,2.0789,,,,,121.79,,,,,,,,382172.0,,
000035.SZ,20260821,,0.76,,,,37.7012,1.0143,,,,,,,,1091330.0,,
605080.SH,20260821,,5.4103,,,,18.5487,1.362,,,,,,,,310000.0,,
603256.SH,20260821,,1.6586,,,,257.098,43.0651,,,,,,,,12701300.0,,
301079.SZ,20260821,,3.0756,,,,373.441,6.3131,,,,,,,,302597.0,,
688439.SH,20260821,,1.0268,,,,56.2234,1.53,,,,,,,,767600.0,,
002225.SZ,20260821,,2.7608,,,,127.23,1.0283,,,,,,,,418485.0,,
301026.SZ,20260821,,6.228,,,,20.174,2.7495,,,,,,,,475962.0,,
301335.SZ,20260821,,5.6748,,,,56.5146,1.619,,,,,,,,313744.0,,
920125.BJ,20260821,,4.8701,,,,76.7602,9.5891,,,,,,,,676728.0,,
301285.SZ,20260821,,1.1673,,,,,19.2208,,,,,,,,1814150.0,,
603629.SH,20260821,,9.4091,,,,86.4443,20.5798,,,,,,,,4619670.0,,
600894.SH,20260821,,0.4121,,,,9.2297,0.738,,,,,,,,656585.0,,
603696.SH,20260821,,4.7891,,,,93.3499,5.3469,,,,,,,,309288.0,,
300932.SZ,20260821,,2.8612,,,,60.4171,2.6248,,,,,,,,466968.0,,
300130.SZ,20260821,,3.0428,,,,24.7059,2.2918,,,,,,,,1035330.0,,
600285.SH,20260821,,1.5389,,,,14.2032,3.4291,,,,,,,,1108140.0,,
300146.SZ,20260821,,1.1498,,,,25.3455,1.5121,,,,,,,,1644310.0,,
002201.SZ,20260821,,1.8935,,,,58.6451,4.4434,,,,,,,,526522.0,,
300311.SZ,20260821,,13.3376,,,,106.224,5.6828,,,,,,,,371844.0,,
688586.SH,20260821,,0.4201,,,,160.533,3.2809,,,,,,,,817453.0,,
002467.SZ,20260821,,1.6371,,,,,3.9591,,,,,,,,618917.0,,
603272.SH,20260821,,3.3309,,,,,2.7406,,,,,,,,147668.0,,
688450.SH,20260821,,2.5121,,,,,2.376,,,,,,,,222288.0,,
300147.SZ,20260821,,1.1977,,,,,,,,,,,,,454960.0,,
603527.SH,20260821,,1.6948,,,,107.725,1.4942,,,,,,,,316971.0,,
600876.SH,20260821,,0.7088,,,,,1.672,,,,,,,,459721.0,,
688582.SH,20260821,,0.9751,,,,90.0617,6.5964,,,,,,,,1671230.0,,
300490.SZ,20260821,,2.4548,,,,,2.0634,,,,,,,,459269.0,,
605020.SH,20260821,,1.6816,,,,20.5623,2.7349,,,,,,,,1651480.0,,
300977.SZ,20260821,,1.774,,,,112.898,1.8037,,,,,,,,249347.0,,
002948.SZ,20260821,,0.8941,,,,6.3498,0.8139,,,,,,,,3463110.0,,
002011.SZ,20260821,,0.5385,,,,10.0482,1.5555,,,,,,,,1061580.0,,
300483.SZ,20260821,,4.2398,,,,43.7772,2.4085,,,,,,,,883437.0,,
000609.SZ,20260821,,2.141,,,,,,,,,,,,,318119.0,,
300080.SZ,20260821,,0.5526,,,,,1.6259,,,,,,,,698771.0,,
301548.SZ,20260821,,4.612,,,,36.9366,3.405,,,,,,,,538617.0,,
603352.SH,20260821,,1.6959,,,,28.6386,1.9867,,,,,,,,587293.0,,
600721.SH,20260821,,28.3479,,,,191.48,6.3023,,,,,,,,509526.0,,
002278.SZ,20260821,,2.0584,,,,89.7769,2.2412,,,,,,,,316724.0,,
603119.SH,20260821,,1.2694,,,,77.3169,11.2411,,,,,,,,2359100.0,,
601985.SH,20260821,,0.1853,,,,21.7633,1.4932,,,,,,,,17914700.0,,
605377.SH,20260821,,1.3201,,,,19.3431,1.2433,,,,,,,,493767.0,,
300172.SZ,20260821,,1.8209,,,,33.8815,1.6148,,,,,,,,311287.0,,
000615.SZ,20260821,,0.6082,,,,,3.6848,,,,,,,,602385.0,,
601929.SH,20260821,,1.2981,,,,,1.7077,,,,,,,,799162.0,,
920873.BJ,20260821,,0.4836,,,,,4.2821,,,,,,,,106297.0,,
003010.SZ,20260821,,6.8921,,,,37.8762,11.4522,,,,,,,,906427.0,,
300306.SZ,20260821,,1.7702,,,,38.8111,1.8276,,,,,,,,273800.0,,
601956.SH,20260821,,0.8115,,,,221.801,1.2558,,,,,,,,309565.0,,
002927.SZ,20260821,,2.1323,,,,,3.5408,,,,,,,,360009.0,,
301325.SZ,20260821,,0.7832,,,,,1.639,,,,,,,,433693.0,,
000952.SZ,20260821,,2.9097,,,,,3.5196,,,,,,,,219472.0,,
600935.SH,20260821,,0.2945,,,,,1.3677,,,,,,,,812411.0,,
688114.SH,20260821,,7.6493,,,,,4.3947,,,,,,,,3115120.0,,
300978.SZ,20260821,,0.8444,,,,28.9411,2.162,,,,,,,,360988.0,,
920178.BJ,20260821,,3.3216,,,,45.8214,10.4033,,,,,,,,598784.0,,
000665.SZ,20260821,,0.9523,,,,,1.3681,,,,,,,,436665.0,,
300784.SZ,20260821,,4.5905,,,,49.1643,2.8245,,,,,,,,230293.0,,
300651.SZ,20260821,,2.6543,,,,38.2944,2.2082,,,,,,,,241610.0,,
000820.SZ,20260821,,7.8391,,,,,26.3865,,,,,,,,226941.0,,
605009.SH,20260821,,1.1098,,,,23.0082,1.4851,,,,,,,,517403.0,,
301013.SZ,20260821,,9.9211,,,,,14.6542,,,,,,,,980786.0,,
688228.SH,20260821,,3.8713,,,,,4.3061,,,,,,,,537029.0,,
600864.SH,20260821,,1.4781,,,,30.0497,0.8434,,,,,,,,1117270.0,,
300271.SZ,20260821,,0.8422,,,,,1.2296,,,,,,,,434345.0,,
600266.SH,20260821,,2.0092,,,,,0.4759,,,,,,,,869736.0,,
300757.SZ,20260821,,3.388,,,,,52.0254,,,,,,,,8457500.0,,
688236.SH,20260821,,0.699,,,,20.1241,1.824,,,,,,,,555791.0,,
301052.SZ,20260821,,2.6465,,,,,3.4603,,,,,,,,225726.0,,
688301.SH,20260821,,1.9029,,,,43.871,4.099,,,,,,,,3163550.0,,
000777.SZ,20260821,,0.965,,,,41.0513,2.6299,,,,,,,,646059.0,,
300125.SZ,20260821,,1.6708,,,,144.77,5.4252,,,,,,,,566638.0,,
300579.SZ,20260821,,2.009,,,,,7.3893,,,,,,,,584820.0,,
688023.SH,20260821,,1.392,,,,,1.7696,,,,,,,,394498.0,,
300819.SZ,20260821,,2.2929,,,,134.879,7.938,,,,,,,,699623.0,,
002643.SZ,20260821,,1.3957,,,,43.4722,1.7777,,,,,,,,1271270.0,,
000912.SZ,20260821,,1.4924,,,,,0.9269,,,,,,,,588000.0,,
600408.SH,20260821,,9.545,,,,,2.4976,,,,,,,,288952.0,,
002334.SZ,20260821,,0.8753,,,,36.9949,1.7327,,,,,,,,529758.0,,
300668.SZ,20260821,,6.1701,,,,404.041,5.1717,,,,,,,,403277.0,,
600966.SH,20260821,,0.5146,,,,40.7445,0.8579,,,,,,,,641685.0,,
600113.SH,20260821,,1.367,,,,91.189,5.0042,,,,,,,,1281640.0,,
301515.SZ,20260821,,2.1038,,,,,1.5932,,,,,,,,195200.0,,
301278.SZ,20260821,,1.6747,,,,158.174,1.7532,,,,,,,,249658.0,,
301332.SZ,20260821,,0.8547,,,,28.2083,1.2129,,,,,,,,360480.0,,
301680.SZ,20260821,,4.955,,,,43.1272,4.0805,,,,,,,,776581.0,,
688679.SH,20260821,,3.4337,,,,,4.8349,,,,,,,,530710.0,,
601106.SH,20260821,,0.4549,,,,,4.0494,,,,,,,,2091620.0,,
300957.SZ,20260821,,1.1212,,,,24.6982,2.1438,,,,,,,,1341960.0,,
003003.SZ,20260821,,2.2258,,,,32.8274,1.4856,,,,,,,,195629.0,,
002597.SZ,20260821,,0.5304,,,,56.053,1.4254,,,,,,,,1126980.0,,
600339.SH,20260821,,0.9986,,,,50.645,0.7013,,,,,,,,1887100.0,,
300369.SZ,20260821,,3.9502,,,,,2.1895,,,,,,,,560950.0,,
920008.BJ,20260821,,0.8547,,,,59.9927,3.6908,,,,,,,,120169.0,,
301027.SZ,20260821,,4.4067,,,,,3.2647,,,,,,,,293559.0,,
920118.BJ,20260821,,3.2806,,,,18.0867,1.7207,,,,,,,,102853.0,,
301022.SZ,20260821,,2.0224,,,,68.7652,1.6408,,,,,,,,230007.0,,
600756.SH,20260821,,3.6406,,,,,2.2257,,,,,,,,497522.0,,
300571.SZ,20260821,,4.2548,,,,,3.473,,,,,,,,428631.0,,
605500.SH,20260821,,0.6059,,,,117.987,1.1153,,,,,,,,288008.0,,
600754.SH,20260821,,0.9122,,,,19.6781,1.2532,,,,,,,,2019620.0,,
002891.SZ,20260821,,1.8476,,,,27.128,2.7909,,,,,,,,941551.0,,
300242.SZ,20260821,,1.9547,,,,,10.5466,,,,,,,,255726.0,,
688639.SH,20260821,,2.5056,,,,33.8248,1.5528,,,,,,,,417443.0,,
300707.SZ,20260821,,2.1185,,,,78.3625,1.8795,,,,,,,,210419.0,,
300466.SZ,20260821,,0.8509,,,,,5.6093,,,,,,,,388795.0,,
301583.SZ,20260821,,18.4725,,,,252.223,26.5278,,,,,,,,2413200.0,,
301004.SZ,20260821,,0.5013,,,,14.1958,2.7414,,,,,,,,492242.0,,
002673.SZ,20260821,,0.3347,,,,16.5265,0.9459,,,,,,,,2887350.0,,
300054.SZ,20260821,,2.5286,,,,84.8984,12.9044,,,,,,,,7047980.0,,
300058.SZ,20260821,,4.7247,,,,192.403,6.1663,,,,,,,,4911420.0,,
600851.SH,20260821,,3.7623,,,,53.451,2.1007,,,,,,,,1057380.0,,
688198.SH,20260821,,0.6803,,,,53.4142,7.9007,,,,,,,,1081320.0,,
600378.SH,20260821,,5.153,,,,38.8709,3.2796,,,,,,,,6093960.0,,
688312.SH,20260821,,4.4711,,,,53.4812,4.7365,,,,,,,,729467.0,,
603883.SH,20260821,,3.082,,,,25.3561,1.4733,,,,,,,,1001740.0,,
688249.SH,20260821,,0.7294,,,,141.138,3.9879,,,,,,,,8741930.0,,
001280.SZ,20260821,,2.7453,,,,80.63,8.1415,,,,,,,,13863000.0,,
002678.SZ,20260821,,1.8822,,,,,2.186,,,,,,,,665577.0,,
600778.SH,20260821,,1.6936,,,,125.541,6.8392,,,,,,,,172878.0,,
688425.SH,20260821,,0.2031,,,,17.2496,1.1584,,,,,,,,2160070.0,,
688201.SH,20260821,,0.3811,,,,72.3197,1.7347,,,,,,,,224862.0,,
600153.SH,20260821,,0.7472,,,,,0.5992,,,,,,,,2580590.0,,
920834.BJ,20260821,,1.2592,,,,24.8241,3.6638,,,,,,,,115440.0,,
002761.SZ,20260821,,1.1564,,,,31.6429,1.1055,,,,,,,,939334.0,,
001218.SZ,20260821,,1.8958,,,,12.5017,1.3444,,,,,,,,326650.0,,
002853.SZ,20260821,,0.7459,,,,,4.2153,,,,,,,,374978.0,,
920017.BJ,20260821,,2.8144,,,,18.1749,1.2826,,,,,,,,209378.0,,
688068.SH,20260821,,4.3539,,,,,4.0614,,,,,,,,987738.0,,
688186.SH,20260821,,0.9205,,,,28.4368,0.8235,,,,,,,,389319.0,,
002449.SZ,20260821,,7.1219,,,,,1.1638,,,,,,,,437263.0,,
002705.SZ,20260821,,0.5901,,,,10.9384,1.0479,,,,,,,,909301.0,,
600859.SH,20260821,,1.0963,,,,,0.5598,,,,,,,,1087970.0,,
920964.BJ,20260821,,3.0552,,,,,1.4006,,,,,,,,122245.0,,
301376.SZ,20260821,,0.8078,,,,27.319,2.3859,,,,,,,,819829.0,,
003028.SZ,20260821,,0.893,,,,66.0116,1.8584,,,,,,,,325279.0,,
002031.SZ,20260821,,5.189,,,,,5.8249,,,,,,,,1130490.0,,
600438.SH,20260821,,1.0187,,,,,1.6006,,,,,,,,5595970.0,,
300564.SZ,20260821,,1.604,,,,43.1033,1.614,,,,,,,,200354.0,,
001360.SZ,20260821,,10.3362,,,,83.8204,2.5976,,,,,,,,371688.0,,
600513.SH,20260821,,5.8442,,,,,3.7144,,,,,,,,474999.0,,
300639.SZ,20260821,,3.6435,,,,,1.0492,,,,,,,,399537.0,,
300298.SZ,20260821,,1.2776,,,,67.0313,3.0218,,,,,,,,893738.0,,
301511.SZ,20260821,,6.9124,,,,236.525,13.7426,,,,,,,,5713240.0,,
301212.SZ,20260821,,8.1625,,,,306.319,1.9904,,,,,,,,268596.0,,
002134.SZ,20260821,,2.1005,,,,332.419,10.2797,,,,,,,,526861.0,,
002558.SZ,20260821,,2.1433,,,,19.9681,3.0438,,,,,,,,4966170.0,,
920924.BJ,20260821,,1.5818,,,,107.71,4.7758,,,,,,,,154292.0,,
920117.BJ,20260821,,17.2283,,,,22.7205,3.9891,,,,,,,,268442.0,,
603380.SH,20260821,,2.4435,,,,26.9774,3.5273,,,,,,,,569085.0,,
603260.SH,20260821,,0.5159,,,,,1.414,,,,,,,,4160190.0,,
300717.SZ,20260821,,1.7813,,,,36.3424,2.5288,,,,,,,,187359.0,,
002157.SZ,20260821,,1.4073,,,,,2.5946,,,,,,,,2710300.0,,
603819.SH,20260821,,2.088,,,,113.41,3.6512,,,,,,,,296549.0,,
000582.SZ,20260821,,1.3966,,,,25.7848,1.3362,,,,,,,,2746140.0,,
603860.SH,20260821,,1.2215,,,,37.5154,2.0819,,,,,,,,175035.0,,
002466.SZ,20260821,,4.4787,,,,37.0931,1.7881,,,,,,,,8288000.0,,
605598.SH,20260821,,1.3163,,,,189.643,3.7528,,,,,,,,643022.0,,
300841.SZ,20260821,,10.002,,,,29.7818,2.0317,,,,,,,,734200.0,,
300095.SZ,20260821,,1.2393,,,,,2.1552,,,,,,,,315146.0,,
300777.SZ,20260821,,1.1209,,,,46.2462,2.2215,,,,,,,,1019240.0,,
688126.SH,20260821,,2.2521,,,,,4.1982,,,,,,,,8140270.0,,
605258.SH,20260821,,2.1386,,,,41.0396,2.0174,,,,,,,,245784.0,,
002663.SZ,20260821,,1.2306,,,,,1.4901,,,,,,,,287799.0,,
603711.SH,20260821,,1.2679,,,,23.0488,1.352,,,,,,,,469025.0,,
301139.SZ,20260821,,15.1854,,,,,0.2125,,,,,,,,41337.5,,
301503.SZ,20260821,,1.5667,,,,27.5082,2.0918,,,,,,,,229528.0,,
300548.SZ,20260821,,6.6454,,,,155.111,27.8367,,,,,,,,5820040.0,,
002917.SZ,20260821,,0.7395,,,,20.1251,2.0398,,,,,,,,356652.0,,
002353.SZ,20260821,,1.9002,,,,59.2506,6.7057,,,,,,,,15613800.0,,
000768.SZ,20260821,,0.4172,,,,52.5669,2.5867,,,,,,,,5828160.0,,
603281.SH,20260821,,0.6865,,,,25.9747,2.0159,,,,,,,,1002520.0,,
301233.SZ,20260821,,1.7433,,,,29.1543,2.3632,,,,,,,,237333.0,,
002501.SZ,20260821,,0.8352,,,,,28.7688,,,,,,,,461500.0,,
000586.SZ,20260821,,1.8233,,,,,7.6411,,,,,,,,243348.0,,
600773.SH,20260821,,3.0001,,,,,2.5141,,,,,,,,1065780.0,,
301085.SZ,20260821,,7.5147,,,,,5.3037,,,,,,,,506683.0,,
301215.SZ,20260821,,0.8642,,,,31.6231,2.3268,,,,,,,,691076.0,,
688019.SH,20260821,,2.3153,,,,66.9307,11.997,,,,,,,,5504990.0,,
002973.SZ,20260821,,2.2084,,,,42.6744,1.7228,,,,,,,,438498.0,,
301378.SZ,20260821,,3.1856,,,,,2.0,,,,,,,,237636.0,,
600123.SH,20260821,,1.438,,,,,0.7057,,,,,,,,1066630.0,,
688020.SH,20260821,,4.2713,,,,,8.1346,,,,,,,,1070250.0,,
300084.SZ,20260821,,1.4152,,,,,4.5483,,,,,,,,574552.0,,
002787.SZ,20260821,,7.0972,,,,52.0938,4.0035,,,,,,,,729615.0,,
000919.SZ,20260821,,5.4744,,,,70.0692,1.0851,,,,,,,,412958.0,,
002797.SZ,20260821,,0.5875,,,,28.8489,1.5025,,,,,,,,2655920.0,,
301170.SZ,20260821,,1.6561,,,,23.174,1.271,,,,,,,,229300.0,,
002314.SZ,20260821,,1.4786,,,,,0.8562,,,,,,,,576758.0,,
301047.SZ,20260821,,14.1679,,,,91.8963,2.7069,,,,,,,,1445040.0,,
600167.SH,20260821,,0.2091,,,,21.0993,1.0583,,,,,,,,1267190.0,,
603301.SH,20260821,,0.4854,,,,81.7744,3.7713,,,,,,,,2159040.0,,
300145.SZ,20260821,,3.6196,,,,32.1996,2.7103,,,,,,,,806502.0,,
002953.SZ,20260821,,10.9537,,,,33.9401,2.3832,,,,,,,,531889.0,,
000020.SZ,20260821,,14.4109,,,,112.662,7.4285,,,,,,,,332431.0,,
000955.SZ,20260821,,1.8014,,,,,3.4769,,,,,,,,224511.0,,
688506.SH,20260821,,0.4501,,,,,20.682,,,,,,,,11672400.0,,
002297.SZ,20260821,,6.8966,,,,52.7483,4.5095,,,,,,,,1018980.0,,
601933.SH,20260821,,1.4464,,,,,12.6374,,,,,,,,2739990.0,,
301668.SZ,20260821,,6.7355,,,,46.6431,3.679,,,,,,,,372350.0,,
300985.SZ,20260821,,2.2411,,,,,8.3449,,,,,,,,737657.0,,
000007.SZ,20260821,,6.909,,,,,24.1421,,,,,,,,432367.0,,
000650.SZ,20260821,,3.0778,,,,20.3579,1.1645,,,,,,,,751767.0,,
002795.SZ,20260821,,2.6375,,,,,7.071,,,,,,,,315365.0,,
300050.SZ,20260821,,3.8329,,,,223.527,9.0566,,,,,,,,373765.0,,
301225.SZ,20260821,,7.7498,,,,65.1074,5.2791,,,,,,,,845821.0,,
600566.SH,20260821,,0.8209,,,,12.9338,1.4994,,,,,,,,2247450.0,,
601218.SH,20260821,,1.5765,,,,26.8044,1.3999,,,,,,,,424437.0,,
603912.SH,20260821,,4.5157,,,,,2.6727,,,,,,,,459893.0,,
300142.SZ,20260821,,32.6347,,,,90.105,3.4757,,,,,,,,2574950.0,,
603876.SH,20260821,,2.8675,,,,34.3497,2.7938,,,,,,,,2134530.0,,
002129.SZ,20260821,,1.7239,,,,,1.9198,,,,,,,,3840950.0,,
603786.SH,20260821,,0.4116,,,,20.7087,2.8207,,,,,,,,1627140.0,,
301358.SZ,20260821,,4.2614,,,,14.6929,2.7993,,,,,,,,5703540.0,,
000791.SZ,20260821,,0.5398,,,,11.3031,1.54,,,,,,,,2335560.0,,
603322.SH,20260821,,1.9478,,,,,13.16,,,,,,,,413035.0,,
002760.SZ,20260821,,2.9902,,,,91.4643,2.2555,,,,,,,,189088.0,,
002548.SZ,20260821,,3.5918,,,,,3.2276,,,,,,,,337895.0,,
002865.SZ,20260821,,3.3987,,,,,3.2372,,,,,,,,1304200.0,,
300393.SZ,20260821,,1.6127,,,,,3.8267,,,,,,,,677748.0,,
601096.SH,20260821,,0.8265,,,,30.8493,2.2974,,,,,,,,1099490.0,,
301089.SZ,20260821,,8.1216,,,,,2.0763,,,,,,,,306238.0,,
002592.SZ,20260821,,4.3623,,,,16.5341,1.9705,,,,,,,,194842.0,,
300048.SZ,20260821,,0.838,,,,254.164,3.1197,,,,,,,,566174.0,,
000678.SZ,20260821,,5.1714,,,,,5.0792,,,,,,,,395726.0,,
688656.SH,20260821,,2.1899,,,,233.314,7.7773,,,,,,,,646492.0,,
002350.SZ,20260821,,1.1401,,,,390.445,4.3745,,,,,,,,783669.0,,
000698.SZ,20260821,,0.3428,,,,647.907,1.9846,,,,,,,,290108.0,,
600161.SH,20260821,,1.5555,,,,24.703,2.0253,,,,,,,,2402510.0,,
002624.SZ,20260821,,2.0903,,,,193.258,3.2413,,,,,,,,2110690.0,,
000790.SZ,20260821,,2.8909,,,,,3.543,,,,,,,,254478.0,,
000025.SZ,20260821,,3.2852,,,,46.5945,3.5552,,,,,,,,661243.0,,
688357.SH,20260821,,0.6349,,,,30.0568,1.5299,,,,,,,,269161.0,,
002972.SZ,20260821,,2.9015,,,,35.6656,2.6155,,,,,,,,330636.0,,
600036.SH,20260821,,0.2493,,,,6.5079,0.8664,,,,,,,,98105200.0,,
000709.SZ,20260821,,0.6787,,,,19.5823,0.4111,,,,,,,,2139780.0,,
002014.SZ,20260821,,0.4547,,,,15.1546,2.6658,,,,,,,,665166.0,,
300460.SZ,20260821,,1.4298,,,,,5.3345,,,,,,,,245142.0,,
002970.SZ,20260821,,1.6636,,,,28.5215,4.3434,,,,,,,,928116.0,,
605050.SH,20260821,,0.2651,,,,13.7151,1.1398,,,,,,,,509093.0,,
002669.SZ,20260821,,3.0293,,,,29.6094,1.344,,,,,,,,372879.0,,
600056.SH,20260821,,1.8465,,,,28.5014,1.1451,,,,,,,,1376210.0,,
601163.SH,20260821,,0.3804,,,,10.4569,0.7196,,,,,,,,1019200.0,,
002274.SZ,20260821,,4.2337,,,,,1.0543,,,,,,,,554276.0,,
600590.SH,20260821,,2.2124,,,,94.1009,2.1774,,,,,,,,707029.0,,
300953.SZ,20260821,,2.0782,,,,33.7407,5.1464,,,,,,,,2435630.0,,
600127.SH,20260821,,42.4106,,,,,7.8383,,,,,,,,526262.0,,
002657.SZ,20260821,,2.6494,,,,,3.2009,,,,,,,,510667.0,,
603879.SH,20260821,,1.5239,,,,,8.4207,,,,,,,,195124.0,,
920176.BJ,20260821,,10.8645,,,,35.4741,5.3959,,,,,,,,322271.0,,
920981.BJ,20260821,,3.1847,,,,146.414,4.3232,,,,,,,,223134.0,,
603528.SH,20260821,,0.9032,,,,,2.3288,,,,,,,,437677.0,,
002322.SZ,20260821,,3.2636,,,,19.0621,1.5215,,,,,,,,429495.0,,
601698.SH,20260821,,0.4122,,,,259.54,6.4604,,,,,,,,10320200.0,,
301169.SZ,20260821,,1.3987,,,,,8.646,,,,,,,,374755.0,,
920121.BJ,20260821,,1.6357,,,,16.4459,2.3053,,,,,,,,186973.0,,
601098.SH,20260821,,0.3752,,,,11.3534,1.1015,,,,,,,,1822940.0,,
688055.SH,20260821,,0.2793,,,,,3.1516,,,,,,,,1263330.0,,
920124.BJ,20260821,,0.6526,,,,20.9073,1.7256,,,,,,,,186363.0,,
688080.SH,20260821,,1.1272,,,,19.7991,2.2911,,,,,,,,269360.0,,
301001.SZ,20260821,,1.6672,,,,,2.4649,,,,,,,,189520.0,,
301288.SZ,20260821,,2.481,,,,,2.3429,,,,,,,,183617.0,,
300770.SZ,20260821,,0.7451,,,,11.9133,2.0623,,,,,,,,765766.0,,
002565.SZ,20260821,,2.8942,,,,138.649,4.9492,,,,,,,,909471.0,,
688789.SH,20260821,,1.1359,,,,18.0563,2.305,,,,,,,,833324.0,,
000786.SZ,20260821,,3.7444,,,,12.2876,1.0567,,,,,,,,2890400.0,,
300810.SZ,20260821,,1.0867,,,,,3.6661,,,,,,,,282494.0,,
600987.SH,20260821,,0.4805,,,,9.1257,0.975,,,,,,,,657407.0,,
600780.SH,20260821,,0.5519,,,,10.1835,0.7747,,,,,,,,663825.0,,
688485.SH,20260821,,3.8962,,,,,9.9881,,,,,,,,1249230.0,,
003038.SZ,20260821,,2.219,,,,,0.93,,,,,,,,261797.0,,
300755.SZ,20260821,,0.5837,,,,,1.65,,,,,,,,463063.0,,
002154.SZ,20260821,,2.3083,,,,13.6272,1.2684,,,,,,,,593949.0,,
600867.SH,20260821,,2.4925,,,,12.8438,2.194,,,,,,,,1588380.0,,
300359.SZ,20260821,,2.0736,,,,,4.9912,,,,,,,,255867.0,,
300626.SZ,20260821,,2.7523,,,,380.327,10.5663,,,,,,,,562320.0,,
