ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600182.SH,20260819,13.57,1.3371,1.3371,0.91,23.41,20.8898,3.9947,0.9523,0.9568,6.706,4.2004,34000.0,17000.0,17000.0,461380.0,230690.0
301617.SZ,20260819,46.73,3.1144,3.1144,1.14,47.1199,46.5902,4.5598,5.5429,5.287,1.089,0.6584,17373.2,6895.2,6895.2,811849.636,322212.696
301231.SZ,20260819,27.2,8.2068,9.9625,1.29,,,2.8263,6.6548,6.6015,,,8440.0,6543.1,5390.0,229568.0,177972.32
603717.SH,20260819,6.23,5.8464,8.5432,1.56,,,4.7263,2.4912,2.763,,,29014.624,29014.624,19855.5611,180761.0826,180761.0826
603901.SH,20260819,9.21,1.5719,2.7636,1.25,38.7012,31.6423,1.8035,1.3315,1.2979,0.1369,0.8687,57669.0597,56889.9147,32358.1047,531132.0426,523956.0711
301607.SZ,20260819,43.08,8.337,9.4054,1.19,46.9125,37.0422,7.6864,2.4646,2.1756,0.0198,0.257,23412.8729,15179.1277,13454.9106,1008626.8704,653916.9204
002790.SZ,20260819,5.83,2.2738,4.162,1.53,133.0764,,1.1789,1.3553,1.4035,3.4305,0.2573,41787.23,26069.75,14242.55,243619.5509,151986.6425
600410.SH,20260819,13.73,5.9368,5.9368,0.97,543.6101,,3.4938,3.2314,3.1414,0.0481,0.0552,109649.4683,109649.4683,109649.4683,1505487.2231,1505487.2231
300075.SZ,20260819,10.68,3.4277,3.648,0.78,,,2.093,11.0242,10.8517,,,62113.0158,51543.8476,48432.2232,663367.0536,550488.318
601186.SH,20260819,5.97,0.2978,0.7535,1.23,4.4149,4.6051,0.2917,0.0787,0.0807,5.0251,5.0251,1357954.15,1150324.55,454692.891,8106986.2755,6867437.5635
000089.SZ,20260819,6.43,0.7679,1.7845,1.61,25.1072,21.2516,1.1092,2.5713,2.5275,1.8663,2.4883,205076.9509,205073.3367,88247.3977,1318644.7885,1318621.5762
002730.SZ,20260819,21.19,2.2502,4.5081,0.73,114.3886,112.3377,4.6506,6.5624,6.7085,0.6135,0.4719,36207.988,34602.988,17271.918,767247.3081,733237.3581
301003.SZ,20260819,53.92,3.7701,6.7102,1.3,51.3262,51.2434,4.5315,9.5908,8.9521,3.3383,1.1128,9713.3323,7514.0129,4221.729,523742.7536,405155.4192
920367.BJ,20260819,29.75,23.6145,47.7037,1.01,144.4468,170.2866,4.3532,14.9475,14.7827,0.3361,0.1008,7086.125,4199.2578,2078.7373,210812.2188,124927.9196
920230.BJ,20260819,10.65,4.7413,7.649,0.73,93.1022,88.9829,2.537,3.2256,3.2536,0.7221,1.4085,10047.4603,4724.7748,2928.6622,107005.4522,50318.8516
002430.SZ,20260819,23.2,1.359,3.3682,1.17,23.9214,22.9763,2.254,1.5049,1.463,1.7314,1.7241,97835.9676,97793.7726,39459.3874,2269794.504,2268815.464
688160.SH,20260819,100.56,3.1809,7.8895,1.59,126.5518,122.8388,6.9831,12.6754,11.7494,0.2747,0.2971,9121.5206,9121.5206,3677.6636,917260.0512,917260.0512
600765.SH,20260819,13.08,0.985,1.521,1.23,33.354,35.6889,1.4154,2.0077,1.9785,0.945,0.0644,155249.4153,155249.4153,100539.28,2030662.3521,2030662.3521
002161.SZ,20260819,5.67,1.9745,2.254,1.12,272.4484,3213.1365,2.7577,6.9553,6.7897,0.2646,0.2384,73975.74,73960.935,64788.0837,419442.5025,419358.5298
688355.SH,20260819,17.33,1.0898,3.4569,1.35,26.8904,30.7335,1.9402,4.0497,4.0292,2.5855,2.8727,12395.6072,12395.6072,3907.6756,214815.9213,214815.9213
688238.SH,20260819,6.75,3.4217,4.596,0.74,,,3.2315,16.3655,16.5078,,,64903.67,64743.31,48201.4684,438099.7725,437017.3425
600425.SH,20260819,3.59,1.001,1.6433,1.22,20.8438,19.806,0.8964,1.4836,1.5623,2.7855,2.7855,160470.3707,160470.3707,97742.244,576088.6283,576088.6283
300236.SZ,20260819,93.85,4.7346,6.3232,1.45,97.817,83.2741,6.1124,15.1862,14.1393,0.2754,0.5093,31338.2153,27855.0102,20857.0722,2941091.947,2614192.6885
001301.SZ,20260819,62.33,6.2421,7.1607,3.15,24.0284,26.2347,3.1588,2.8612,2.5071,0.9143,0.914,36461.617,26008.8986,22672.4536,2272652.7746,1621134.737
601015.SH,20260819,3.71,7.6814,19.7744,3.77,,,1.5751,0.7479,0.766,,,204249.7639,204249.7639,79341.5415,757766.6096,757766.6096
000620.SZ,20260819,3.54,19.2305,26.7221,2.26,,,5.6721,12.1493,12.1956,,,587181.504,467174.8815,336201.5072,2078622.51,1653799.0752
000541.SZ,20260819,4.83,0.5414,1.0768,1.1,34.5262,42.0912,1.0792,0.8432,0.8479,2.4845,1.0352,153577.823,123049.4822,61863.7019,741780.8851,594328.999
300434.SZ,20260819,12.2,7.669,13.0394,0.77,37.2372,26.5239,1.8371,4.7201,4.545,0.5656,0.6721,40174.3872,34211.5111,20121.1644,490127.558,417380.422
002623.SZ,20260819,15.03,1.9652,3.942,1.08,,,1.0603,1.4251,1.5729,3.3267,2.6613,19306.2513,19263.6138,9603.5088,290172.9375,289532.0583
301141.SZ,20260819,40.71,5.8224,5.8224,0.68,152.1686,194.8044,3.9356,6.8187,6.4734,0.2456,0.4913,12403.2605,4451.2605,4451.2605,504936.7146,181210.7946
300555.SZ,20260819,12.52,1.1151,1.3421,1.52,,,6.0777,21.5387,22.2397,,,20000.0,19798.4863,16450.7792,250400.0,247877.0948
688350.SH,20260819,28.92,1.4843,2.223,1.36,272.3564,143.5389,2.2286,2.9817,2.9285,,0.2519,14324.4628,14324.4628,9564.3518,414263.3832,414263.3832
000807.SZ,20260819,25.96,1.4434,2.4931,0.58,14.8692,10.3717,2.5252,1.4994,1.4517,1.926,2.6926,346795.7405,346792.1101,200781.2153,9002817.4104,9002723.1756
301205.SZ,20260819,264.0,12.2233,14.9877,1.24,333.1406,392.7996,21.0942,27.3094,27.8085,0.0756,0.0758,13008.45,8374.521,6829.878,3434230.8,2210873.28
002404.SZ,20260819,5.99,1.765,2.6927,1.29,18.6284,18.0841,1.6193,0.7067,0.6929,5.0083,5.0083,56005.1541,45554.3431,29859.2355,335470.8485,272870.4966
300353.SZ,20260819,18.1,3.7897,3.9501,1.16,134.5048,119.5889,5.0459,11.3556,11.8352,,,61489.2881,54006.1247,51812.6368,1112955.968,977510.772
002635.SZ,20260819,15.02,6.2045,7.9737,1.29,89.095,86.2396,1.6971,2.0864,2.0566,1.3316,0.9987,65968.6776,39553.3109,30777.3305,990849.5736,594090.7162
002297.SZ,20260819,17.58,10.909,13.1224,1.34,162.8877,52.155,4.4587,11.0663,8.9769,,,57310.4819,57310.4819,47643.9142,1007518.2384,1007518.2384
600338.SH,20260819,12.99,4.276,4.6275,1.16,23.193,20.9711,2.5001,4.8872,4.0487,0.4234,0.154,91421.0168,91421.0168,84478.0672,1187559.0498,1187559.0498
002540.SZ,20260819,5.07,0.8669,1.2401,0.96,14.8602,17.0263,1.1321,0.7575,0.7317,5.8591,3.534,124757.4062,85820.1358,59995.1826,632520.0687,435108.1098
300365.SZ,20260819,4.47,3.5113,3.7245,2.1,,,1.7129,2.9954,3.961,,,59985.5469,51172.4617,48244.0479,268135.4085,228740.8962
002144.SZ,20260819,10.67,2.6319,2.8524,1.35,43.6099,49.9709,0.8794,3.8202,4.0554,0.4686,0.4686,17676.2528,13764.1676,12700.1753,188605.6942,146863.6939
300546.SZ,20260819,15.86,3.2717,3.7222,0.99,79.7427,115.1197,2.6519,5.0342,4.9878,0.2822,0.2837,18764.9691,13493.0985,11860.0649,297612.4242,214000.566
601995.SH,20260819,33.83,0.5838,1.7285,0.91,16.68,14.4187,1.5906,5.7338,5.1703,0.5321,0.5321,482725.6868,292354.244,98738.676,16330610.0927,9890343.9392
300619.SZ,20260819,25.68,3.4106,3.548,1.16,302.0999,82.0041,3.6778,3.01,2.8769,,0.0988,22619.9555,19043.2445,18305.3987,580880.316,489030.4032
688032.SH,20260819,74.86,0.794,2.1563,1.18,,,1.6374,4.8074,3.5932,4.2411,,12407.3545,12407.3545,4569.0492,928814.221,928814.221
603308.SH,20260819,46.35,2.6325,4.108,1.16,90.2761,83.5378,6.1907,10.7831,10.0077,0.151,0.3452,69445.7116,69445.7116,44502.7575,3147399.9945,3147399.9945
300932.SZ,20260819,10.48,4.3263,6.2403,0.94,64.6605,60.765,2.6399,2.035,1.9932,1.0613,1.295,44814.5597,31919.1317,22129.132,469656.5888,334512.4824
301061.SZ,20260819,35.08,2.6309,6.8604,2.64,11.6349,12.0229,2.2879,2.9525,2.9768,1.9293,2.1868,28439.7621,18893.8524,7245.5781,997666.7808,662796.258
605117.SH,20260819,94.87,1.1038,2.7778,0.77,38.0953,33.0653,10.4462,9.8817,8.5565,2.2215,2.186,127323.1036,127323.1036,50593.0428,12079142.497,12079142.497
301611.SZ,20260819,103.83,9.5543,9.5542,1.28,156.5957,182.6267,24.7337,42.1744,41.3037,0.0963,0.0963,43600.0,14658.0738,14658.2688,4526988.0,1521968.1741
002398.SZ,20260819,4.05,1.8811,1.977,0.93,51.4977,61.5796,0.7685,1.1748,1.2158,1.9753,1.9753,68827.9106,59974.0551,57064.3793,278753.076,242894.943
600586.SH,20260819,4.06,1.2089,1.7854,1.27,,,1.1419,1.273,1.3646,0.3642,,141733.77,141733.77,95970.2422,575439.1062,575439.1062
300531.SZ,20260819,15.84,2.7707,4.0343,0.83,60.9685,48.2443,3.5358,3.3041,3.112,0.3125,0.4982,32107.8965,31160.8338,21400.5137,508588.9776,493587.5472
002393.SZ,20260819,14.43,1.0338,2.1737,1.11,10.6866,10.7744,0.9659,3.1958,3.2845,2.0162,5.197,30829.3069,30021.7443,14278.3622,444866.799,433213.7082
002864.SZ,20260819,22.37,3.3647,3.8455,0.8,31.7617,35.234,1.7898,2.6804,2.747,1.3853,1.206,13670.0928,9859.6727,8627.1125,305799.9133,220560.8179
920130.BJ,20260819,18.04,6.452,11.9006,0.73,,,3.5659,4.8164,4.7744,,,9224.3236,5729.5119,3106.2915,166406.7977,103360.3947
002731.SZ,20260819,1.43,2.107,2.3348,0.16,1.6904,1.3376,0.1958,0.0825,0.0815,6.2937,,25615.6,22965.64,20724.916,36630.308,32840.8652
688718.SH,20260819,13.75,1.0374,2.8361,0.89,52.5365,47.4939,2.9615,5.6996,5.6583,0.8392,0.8392,17375.4389,17375.4389,6355.7859,238912.3,238912.3
601966.SH,20260819,10.88,0.5766,1.2827,1.15,11.6321,15.2345,0.6974,0.6462,0.6368,2.3805,1.9945,146350.2683,146350.2683,65789.9761,1592290.9376,1592290.9376
301090.SZ,20260819,6.48,0.4819,2.6981,1.03,,,1.4445,0.7294,0.7286,,,147093.3296,147093.3296,26274.3962,953164.7784,953164.7784
000753.SZ,20260819,4.62,1.8651,2.9968,1.19,70.474,67.8552,1.6652,1.6655,1.7027,0.4329,0.4329,99148.1071,99148.1071,61705.3723,458064.2682,458064.2682
600188.SH,20260819,21.8,0.989,3.7643,1.07,26.1072,22.9028,2.8606,1.5097,1.5032,3.3031,2.2932,1003685.202,596135.202,156620.9149,21880337.36,12995747.36
603444.SH,20260819,384.79,3.1939,5.4086,1.13,15.4548,12.3724,4.5769,4.4677,3.7392,4.1676,5.0736,7204.1101,7204.1101,4254.2261,2772069.4869,2772069.4869
600155.SH,20260819,5.73,0.883,0.9866,0.84,69.6847,50.1926,0.6339,4.0294,3.8515,,,221354.2477,221354.2477,198107.4711,1268359.8525,1268359.8525
300879.SZ,20260819,16.26,1.4337,2.9686,1.1,,,2.664,0.8772,0.9274,0.1271,,20239.8833,20102.8448,9708.8721,329100.4488,326872.1784
002241.SZ,20260819,21.98,1.9112,2.464,1.04,19.8154,19.6452,2.089,0.8087,0.7894,1.3271,1.5647,355227.1178,314571.0351,243995.49,7807892.0492,6914271.3515
600814.SH,20260819,6.7,0.6938,2.0649,0.9,21.9409,21.5911,1.2869,2.8974,2.8669,2.6568,1.8657,73507.8598,73507.8598,24699.2182,492502.662,492502.662
601005.SH,20260819,1.18,0.9102,1.3544,1.28,,,0.8263,0.4724,0.509,,,960933.9524,831363.6567,558708.7963,1133902.0728,981009.1188
300100.SZ,20260819,21.2,2.3467,4.3119,1.99,24.3919,28.6598,3.6995,2.2384,2.2945,0.6487,0.466,57899.694,55759.2533,30346.5566,1227473.5128,1182096.17
601018.SH,20260819,3.39,0.4715,2.9897,1.88,12.7601,12.773,0.8047,2.126,2.0527,4.0708,3.5398,1945438.8399,1945438.8399,306805.4656,6595037.6676,6595037.6676
603566.SH,20260819,10.41,0.8258,1.207,0.85,19.4737,20.8454,1.3611,3.3054,3.397,5.6947,5.6947,34606.2273,34606.2273,23676.3105,360250.8543,360250.8543
603366.SH,20260819,7.63,4.9359,12.5298,4.46,35.5104,36.4828,1.4349,1.518,1.434,0.7077,0.5898,81304.8101,81304.8101,32028.658,620355.7003,620355.7003
688076.SH,20260819,26.89,0.4444,0.7074,0.8,25.6279,27.5465,2.7342,4.385,4.4137,2.1117,1.2985,31681.5961,31681.5961,19900.407,851918.224,851918.224
688806.SH,20260819,25.65,10.3008,10.3008,0.67,,,748.0335,230.6105,155.4659,,,46054.619,5102.566,5102.566,1181301.003,130880.9205
001221.SZ,20260819,41.89,5.8733,5.8733,1.4,23.8184,22.942,5.511,4.6615,4.3832,0.8594,1.2652,40001.0,7686.9554,7686.9554,1675641.89,322006.7544
002587.SZ,20260819,5.29,3.2807,3.6253,1.12,317.1992,212.9398,2.6479,4.5835,4.0348,0.3753,0.9452,65450.4156,53271.2717,48208.1827,346232.6689,281805.0183
920165.BJ,20260819,36.48,19.2029,19.2029,0.71,26.5741,26.5741,3.9839,6.7047,6.7047,,,4827.4349,960.5041,960.5041,176104.8252,35039.1896
300263.SZ,20260819,9.86,5.972,6.9581,1.17,53.697,48.6986,2.4335,3.3202,3.127,0.4366,0.6007,103500.6302,97552.7896,83726.9304,1020516.2118,961870.5094
603158.SH,20260819,9.56,4.5483,7.0609,0.75,90.4057,78.5688,2.0651,1.1244,1.1386,1.6557,0.6208,49077.0148,49077.0148,31612.8081,469176.2156,469176.2156
301209.SZ,20260819,59.19,3.5697,9.9581,0.74,176.3018,228.6794,12.0097,18.1225,18.1212,0.1724,0.2534,15680.0,13395.62,4802.0,928099.2,792886.7478
300238.SZ,20260819,11.64,2.0472,2.7874,0.63,126.7727,157.1316,5.3203,7.9598,7.9877,,,26515.5701,26513.4082,19472.2994,308641.2348,308616.0924
600252.SH,20260819,2.23,1.545,2.1161,0.58,,,1.3492,4.0608,4.4888,,,318416.307,318416.307,232481.9483,710068.3713,710068.3713
600588.SH,20260819,10.89,1.7021,2.9139,0.82,,,5.3965,4.0527,4.0172,,,341699.7409,341699.7409,199591.7898,3721110.1686,3721110.1686
603815.SH,20260819,5.13,1.1276,2.17,0.94,,,2.0165,0.8251,0.8596,1.2537,,61892.4235,61892.4235,32160.6915,317508.1146,317508.1146
300607.SZ,20260819,32.77,14.6435,16.4005,1.2,211.586,132.3476,5.3561,6.227,5.8197,,0.0972,47697.2412,33749.936,30134.1895,1563038.8825,1105985.5338
301419.SZ,20260819,36.2,10.6223,14.1105,0.99,85.3828,82.7136,5.5839,12.4275,11.894,0.9208,0.884,15000.0,9915.825,7464.575,543000.362,358953.046
002248.SZ,20260819,11.2,4.2883,5.1983,0.15,102.0399,101.5438,30.0208,10.1575,10.2764,,,30749.56,30749.56,25366.98,344395.072,344395.072
300200.SZ,20260819,8.61,2.575,3.6208,0.91,35.6865,41.23,2.2415,2.8123,2.719,1.6834,1.6834,43097.3206,42388.002,30145.2593,371067.9252,364960.68
920078.BJ,20260819,18.0,5.1883,5.8903,1.15,26.3965,26.8162,2.1831,2.7126,2.5569,,0.5556,12000.0,3898.78,3434.14,216000.0,70178.04
603132.SH,20260819,18.64,0.6539,3.0108,0.76,33.618,26.1181,5.3765,10.576,9.0398,2.2532,2.3069,97800.0,97800.0,21240.0,1822992.0,1822992.0
001390.SZ,20260819,17.71,0.9291,1.2637,1.0,19.8654,19.6595,2.1251,3.3621,3.2507,,0.7304,20000.0,11877.925,8732.925,354200.1771,210358.1403
002422.SZ,20260819,44.97,1.6885,2.0295,0.6,42.033,45.5248,2.9035,3.8642,3.8917,1.3987,1.3207,159078.1208,129861.2341,108045.0703,7153743.0564,5839859.5131
688372.SH,20260819,125.2,5.0305,6.8942,1.22,69.7838,60.7757,5.0659,13.4369,11.8907,0.1834,0.4369,16899.653,16899.653,12331.1034,2115836.18,2115836.18
600051.SH,20260819,6.23,1.5692,2.2127,0.99,22.9511,25.5445,0.5663,1.528,1.7694,1.9262,0.9631,31088.0,31088.0,22046.24,193678.24,193678.24
600171.SH,20260819,22.51,2.2443,2.9979,1.14,67.5531,72.4503,3.5092,5.0281,4.822,0.7552,0.5331,70892.3303,70892.3303,53072.3303,1595786.3483,1595786.3483
002328.SZ,20260819,7.03,4.9543,5.6052,0.84,38.5653,26.4458,1.5882,1.4123,1.5037,2.0199,2.0199,77177.0,57068.5896,50442.0896,542554.31,401192.1877
603163.SH,20260819,83.45,2.8637,10.2715,0.96,53.9968,50.7942,6.982,2.7924,2.8241,1.0785,0.9587,10000.0,10000.0,2788.025,834500.0,834500.0
001365.SZ,20260819,35.3,10.3204,10.3204,1.16,28.8989,28.2704,3.5144,1.1605,1.1326,,,52500.0,5750.5646,5750.5646,1853250.0,202994.768
001382.SZ,20260819,16.72,3.6817,3.6817,0.99,68.6203,71.8658,4.2,2.3374,2.232,1.4952,0.4486,41200.0,6300.0,6300.0,688864.0,105336.0
300681.SZ,20260819,21.05,3.3831,3.5683,1.01,34.682,27.7918,2.0845,1.6628,1.459,0.1191,0.2945,30605.534,23079.4762,21881.8081,644246.617,485823.054
920719.BJ,20260819,7.53,1.6167,1.7696,1.09,,,6.3271,3.4403,4.0567,,,9309.34,7434.2662,6791.8655,70099.3302,55980.0245
301533.SZ,20260819,26.87,5.1943,5.2627,1.07,87.9568,92.7663,2.3455,3.3288,3.255,1.4708,1.1031,9830.67,2843.67,2806.73,264150.1029,76409.4129
300168.SZ,20260819,4.93,1.366,1.7156,0.98,,,6.907,3.5055,3.424,,,144062.8576,143918.2545,114591.4696,710229.8505,709516.9725
002406.SZ,20260819,6.55,2.6968,2.7924,1.43,30.6175,23.6729,1.2095,3.0486,2.725,2.2901,4.5802,73022.5082,56217.1311,54294.0511,478297.4405,368222.2015
300732.SZ,20260819,6.11,1.374,2.3684,1.11,,,0.8089,1.3411,1.3093,,,37056.0072,37024.8562,21478.4144,226412.2211,226161.4056
301636.SZ,20260819,38.61,2.1829,2.946,0.96,75.2142,4293.1783,2.3546,3.0094,3.1569,1.2785,1.2785,6469.4123,3774.8423,2797.1297,249784.0089,145746.6612
603298.SH,20260819,25.91,0.3509,0.9116,1.19,15.4871,15.212,2.8195,1.9132,1.8647,2.7017,2.3157,130981.2049,130981.2049,50413.7501,3393722.892,3393722.892
002735.SZ,20260819,11.13,4.8996,5.1553,1.05,,,2.6726,1.9358,1.9268,0.1189,,37525.4353,28505.9341,27091.9091,417658.0359,317271.0009
688113.SH,20260819,34.79,0.9407,1.5603,1.23,24.8585,23.0835,2.2162,4.5035,4.2656,1.233,1.2272,6439.7559,6439.7559,3882.5438,224039.2504,224039.2504
601229.SH,20260819,9.76,0.8896,1.3806,2.06,5.7321,5.7223,0.5489,2.5325,2.506,5.3275,5.3279,1420903.8737,1420903.8737,915542.701,13868021.7712,13868021.7712
600517.SH,20260819,4.87,0.3532,1.3091,1.34,11.0052,12.0216,1.1621,3.3892,3.2953,1.9097,2.7515,571843.5744,571843.5744,154284.0381,2784878.1859,2784878.1859
603711.SH,20260819,11.4,1.415,7.6063,0.6,49.4192,23.13,1.3568,1.6087,1.4861,2.193,0.614,41287.41,41287.41,7680.6253,470676.474,470676.474
000600.SZ,20260819,7.9,2.1501,3.807,0.78,7.5834,7.003,1.1416,0.6252,0.6339,1.6511,4.0506,180323.4376,109005.0876,61564.0593,1424555.176,861140.211
600009.SH,20260819,22.95,0.3733,0.9013,1.12,26.9782,26.2489,1.3242,4.2789,4.2706,2.2222,2.0479,248831.304,248021.884,102740.5144,5710678.335,5692102.146
002783.SZ,20260819,7.86,2.3163,2.9191,0.83,27.5573,33.8131,1.4743,1.1074,1.1228,1.2724,1.2723,49931.7447,46111.6586,36588.5768,392463.555,362437.6476
000028.SZ,20260819,19.94,0.5339,1.535,0.68,10.7469,11.1446,0.646,0.1663,0.1674,1.6686,2.8084,61222.1584,52585.8135,18291.9449,1220769.671,1048561.0514
688093.SH,20260819,25.44,0.8502,2.6227,1.01,17.8809,17.9619,2.4852,6.5637,6.6648,2.1484,2.7353,28038.2791,28038.2791,9089.5822,713293.8432,713293.8432
301059.SZ,20260819,11.15,1.2063,3.6517,1.4,33.7401,30.812,3.9347,5.7511,5.4724,1.5134,1.7853,23115.4,20654.4574,6822.6826,257736.71,230297.229
000525.SZ,20260819,4.95,8.7427,11.0332,3.82,,,2.5976,2.0941,2.2198,,,130293.8641,111176.0005,88096.3981,644954.607,550321.2
300747.SZ,20260819,34.72,3.6812,6.1668,1.02,120.4881,104.421,5.6651,5.6244,5.4009,0.1448,0.2016,56160.0,52197.792,31158.4987,1949875.2,1812307.2688
001237.SZ,20260819,52.4,6.1198,6.1198,1.11,19.87,19.7245,5.2335,2.7017,2.6747,,,14835.143,3485.6028,3485.6028,777361.336,182645.44
688578.SH,20260819,116.48,1.737,3.1738,0.82,23.944,21.7075,6.7688,10.1046,9.24,0.6868,0.8585,45000.0,45000.0,24627.8956,5241600.0,5241600.0
920062.BJ,20260819,7.32,1.579,1.8149,0.94,87.6428,139.9016,1.8381,0.9815,0.9547,0.4052,0.4098,18870.6277,13286.398,11559.2535,138132.9948,97256.4334
688836.SH,20260819,845.0,85.2771,85.2771,,1228.4669,584.9913,118.6716,201.129,164.6464,,,40446.434,3008.772,3008.772,34177233.35,2542410.65
688577.SH,20260819,41.0,1.1577,3.4204,1.36,127.7885,99.1429,6.1691,7.27,6.7536,0.7466,0.6969,15579.162,15579.162,5273.1874,638745.56,638745.56
600927.SH,20260819,12.63,0.3253,2.1645,1.1,28.1054,22.5104,1.3673,9.899,8.7033,0.715,1.1103,145044.4656,145044.4656,21801.1287,1831911.6561,1831911.6561
002418.SZ,20260819,3.57,6.8467,8.8494,0.75,161.7838,233.6205,2.7861,1.4336,1.4803,,,113640.0,113639.7038,87921.7038,405694.8,405693.729
001270.SZ,20260819,109.48,9.1027,17.1503,2.75,192.6863,164.9862,14.2637,55.7691,53.8066,,0.1827,20611.4901,20480.3256,10870.1986,2256545.9252,2242186.5284
688701.SH,20260819,8.04,1.8004,3.5918,1.19,,,8.3092,8.5311,8.371,,,13427.7372,13427.7372,6730.7755,107959.0296,107959.0296
688553.SH,20260819,11.89,2.0346,2.4346,0.79,,330.2529,1.9684,7.4558,7.2372,2.6232,1.1327,62590.0859,50741.1652,42406.3364,744196.1701,603312.5113
000557.SZ,20260819,3.56,0.5019,0.9602,1.11,17.7463,18.6204,0.8127,3.906,3.8014,1.4045,0.5618,145837.4735,145791.6198,76206.9067,519181.3932,519018.1672
603496.SH,20260819,23.7,5.3619,7.2556,0.59,217.2119,155.9795,5.4423,7.2505,6.8976,0.1055,0.1055,32020.9243,32020.9243,23663.496,758895.804,758895.804
300621.SZ,20260819,6.97,2.0311,3.3375,1.06,,,2.7007,0.1671,0.1772,0.1435,,20805.67,20252.9013,12325.1157,145015.5199,141162.713
000589.SZ,20260819,4.22,1.4296,1.8343,1.0,10.5796,8.9353,0.7137,0.5993,0.5907,4.0134,3.0688,155439.0104,154411.0704,120341.4364,655952.6222,651614.7154
000428.SZ,20260819,3.94,3.5201,7.8568,0.52,,,3.1447,7.6001,7.5909,,,101892.6,101892.6,45651.708,401456.844,401456.844
301251.SZ,20260819,49.29,20.3552,20.3552,1.49,138.0846,139.9751,6.0064,6.0184,5.1382,0.1941,0.0725,18856.4086,7558.9728,7558.9728,929432.4489,372581.6313
000404.SZ,20260819,7.08,1.4953,2.1588,0.55,9.9595,10.096,1.1483,0.4183,0.4495,4.2373,4.5244,69599.5979,69298.496,47998.9988,492765.168,490633.38
002670.SZ,20260819,10.9,0.9797,2.7412,0.8,77.2733,103.3757,1.8606,11.8014,12.6486,,,193508.4653,162335.0634,58015.9661,2109242.214,1769452.154
601890.SH,20260819,8.37,4.2706,6.6417,0.78,25.2975,22.988,2.0625,3.8254,3.9023,1.6726,1.1947,95940.0,95940.0,61688.9232,803017.8,803017.8
688262.SH,20260819,26.59,4.109,5.4958,1.43,,,4.6358,16.7974,14.859,,,33599.9913,33599.9913,25121.0876,893423.7341,893423.7341
920083.BJ,20260819,42.02,27.2609,30.886,1.62,65.2562,65.2562,8.5053,7.0292,7.0292,,,8926.9474,3802.3222,3356.0513,375110.3297,159773.5788
688351.SH,20260819,19.45,0.7197,2.4187,0.96,179.1848,146.9291,5.0645,19.7041,18.8198,,0.108,47060.0,47060.0,14003.168,915317.0,915317.0
605228.SH,20260819,10.42,1.2974,3.5452,1.36,37.5357,30.9602,2.1823,2.649,2.6427,0.2291,1.3365,47965.5319,47713.5319,17460.8062,499175.6226,497174.9826
688248.SH,20260819,42.59,1.4867,4.7657,1.72,57.1491,58.2025,7.267,6.5271,6.6434,0.6222,0.7326,56470.0,56470.0,17616.45,2405057.3,2405057.3
600163.SH,20260819,4.93,0.9305,2.7338,1.06,17.9858,20.1016,1.2793,5.8371,6.0265,1.6836,0.6085,190299.6143,190299.6143,64770.5089,938177.0773,938177.0773
000983.SZ,20260819,6.86,1.2863,3.0114,1.37,32.4331,29.3345,1.0521,1.0482,1.0528,3.7318,1.8367,567710.1059,567706.6234,242496.8399,3894491.286,3894467.4132
603213.SH,20260819,13.62,0.4682,1.9057,1.09,80.1323,80.561,3.1583,2.3083,2.2923,1.9016,1.8235,44489.3635,44489.3635,10929.9748,605945.0832,605945.0832
002928.SZ,20260819,6.09,1.62,2.9497,1.14,12.4371,11.482,1.956,1.044,1.0371,,,127824.155,127823.5075,70204.1905,778449.1344,778445.1759
300180.SZ,20260819,4.12,1.1143,1.5568,0.91,108.6707,2568.1102,1.55,1.8146,1.8971,0.1214,0.1214,176106.0155,171266.9142,122580.821,725556.7612,705619.6692
002691.SZ,20260819,4.05,1.2543,3.4929,2.25,,,1.6912,4.5749,4.8763,,,34000.0,33597.943,12065.1175,137700.0,136071.657
600699.SH,20260819,19.42,2.7671,4.5999,1.94,22.5449,21.5505,1.7184,0.4922,0.4984,1.3284,0.9185,155077.0563,139567.0563,83956.4503,3011596.5052,2710392.3052
000631.SZ,20260819,2.87,0.5879,2.0544,0.88,111.9247,142.5297,1.1981,13.391,14.3924,,0.5226,230000.0085,230000.0085,65816.8233,660100.0287,660100.0287
301102.SZ,20260819,9.38,0.4684,1.8737,0.88,313.548,,1.2838,6.8839,7.4936,0.2132,0.1043,40600.0,40600.0,10150.0,380828.0,380828.0
001219.SZ,20260819,12.66,1.7457,3.3517,0.83,22.2646,21.9147,2.2604,4.5282,4.3882,3.1596,2.7646,19498.375,19019.75,9906.2595,246849.4908,240790.035
301319.SZ,20260819,110.36,14.0997,25.5984,1.3,255.5548,227.0252,16.741,13.3902,11.3527,0.3378,0.3092,18245.7275,13751.3707,7574.3274,2013598.4869,1517601.2705
002153.SZ,20260819,7.71,1.9954,4.1257,0.44,,,3.1436,7.5427,7.5042,0.1297,0.1297,272919.3841,159976.3804,77373.1067,2104208.4198,1233417.8898
